"recipeId","slug","title","sourceGroup","country","province","city","category","ingredientCount","stepCount","grisSectionCount","structuralComplete","culinaryRisk","worstSeverity","issueCount","issues"
"garnish_recipe_fa_1816_dec0afbb","cream-of-chicken-soup","سوپ شیر","phase-one-v0.6.1","ایران","","","main","14","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_intl_046_0c90256b","red-lentil-soup","سوپ عدس قرمز ترکی","international-core-150-v0.6.0","ترکیه","","","soup","10","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_014_33ae62d8","miso-soup","سوپ میسو","international-core-150-v0.6.0","ژاپن","","","soup","5","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_032_a150e5b1","minestrone-soup","سوپ مینسترونه","international-core-150-v0.6.0","ایتالیا","","","soup","12","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_055_0182b616","erwtensoep","سوپ نخود سبز هلندی","international-core-150-v0.6.0","هلند","","","soup","10","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_021_6914ecb7","french-onion-soup","سوپ پیاز فرانسوی","international-core-150-v0.6.0","فرانسه","","","soup","10","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_120_8da4e4b0","peruvian-fish-ceviche","سویچه ماهی پرویی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","main_course","9","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1332_682d694b","french-fries","سیب زمینی سرخ کرده","phase-one-v0.6.1","ایران","","","main","4","5","18","YES","NOT_RULED","P2","3","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (4/4) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_105_606b3bee","sir-qelyeh","سیر قلیه","phase-one-v0.6.1","ایران","گیلان","","stew","9","6","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_146_5a7a3b3f","syrniki","سیرنیکی","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","dessert","8","5","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_006_10cd2dcc","cantonese-siu-mai-dim-sum","سیومای کانتونی دیم‌سام","global-143-v0.3","چین","","","dumpling","12","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_1767_4e6ed616","shami-kabab-lorestan","شامی کباب لرستانی","phase-one-v0.6.1","ایران","لرستان","","main","10","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_1820_41034bbe","chicken-shawarma","شاورما","phase-one-v0.6.1","نامشخص در داده؛ بین‌المللی","","","main","19","5","16","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_053_03f59ac8","mint-limeade","شربت آبلیمو و نعنا","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","3","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_058_9891c764","sour-cherry-cooler","شربت آلبالو خانگی با یخ","lite-food-v0.3","ایران","","","lite_food","1","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1513_1e7a7b4f","orange-blossom-sharbat","شربت بهار نارنج","phase-one-v0.6.1","ایران","","","beverage","3","5","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1510_2d1f8557","cucumber-sekanjabin-sharbat","شربت خیار سکنجبین","phase-one-v0.6.1","ایران","","","beverage","5","5","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_060_0a0758f2","saffron-orange-blossom-cooler","شربت زعفران و بهارنارنج","lite-food-v0.3","ایران","","","lite_food","3","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_067_65bc28c4","sekanjabin-with-cucumber","شربت سکنجبین با خیار","lite-food-v0.3","ایران","","","lite_food","2","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1514_82bb4541","rosewater-sharbat","شربت گلاب","phase-one-v0.6.1","ایران","","","beverage","3","5","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1482_782462e9","sholeh-zard","شله زرد","phase-one-v0.6.1","ایران","","","dessert","9","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_154_cdfcadf7","sholeh-mashhadi","شله مشهدی","phase-one-v0.6.1","ایران","خراسان رضوی","مشهد","main_course","11","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_026_b9f5a392","chicken-schnitzel","شنیتسل مرغ","international-core-150-v0.6.0","اتریش","","وین","main_course","9","5","18","YES","RULE_PASS","PASS","0",""
"garnish_recipe_global_143_137_6a99342c","wiener-schnitzel","شنیتسل وینی","global-143-v0.3","اتریش","","وین","main_course","6","5","18","YES","RULE_PASS","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_intl_024_ff4dc9ab","shepherds-pie","شپرد پای (پای گوشت و سیب‌زمینی)","international-core-150-v0.6.0","بریتانیا","","","main_course","12","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_044_2e127ee1","shakshuka","شکشوکا","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","egg_dish","11","5","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1491_0553f941","shir-berenj","شیر برنج","phase-one-v0.6.1","ایران","","","dessert","9","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_026_0f726e6c","cold-rice-pudding-cup-with-cinnamon","شیر برنج آماده با دارچین","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","3","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_055_dce52169","iced-honey-vanilla-milk","شیر طلایی سرد با عسل","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","3","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1555_00844d92","pistachio-milk","شیر پسته","phase-one-v0.6.1","ایران","","","beverage","5","5","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_065_cda75133","cold-pistachio-milk","شیر پسته سرد","lite-food-v0.3","ایران","","","lite_food","3","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_002_6f0bd5c3","grape-molasses-and-tahini-on-bread","شیره انگور و ارده روی نان","lite-food-v0.3","ایران","","","lite_food","3","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_003_84eb3049","date-syrup-and-tahini-on-bread","شیره خرما و ارده روی نان","lite-food-v0.3","ایران","","","lite_food","3","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1250_cb9a971c","shirin-polo","شیرین‌پلو (مرصع‌پلو)","phase-one-v0.6.1","ایران","","","main","13","5","18","YES","NOT_RULED","P2","3","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (13/13) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1207_5b8c823a","shishlik","شیشلیک (کباب دنده)","phase-one-v0.6.1","ایران","","","main","10","6","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_002_5f663504","full-english-breakfast","صبحانه کامل انگلیسی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","breakfast","13","6","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_062_f288b067","oysters-on-the-half-shell","صدف تازه روی نیم‌پوسته","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","seafood","6","5","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1562_0d149539","adasi","عدسی","phase-one-v0.6.1","ایران","","","main","8","5","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_864_37673192","adas-polo-ba-goosht","عدس‌پلو با گوشت","phase-one-v0.6.1","ایران","","","rice","13","7","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_intl_128_22442750","fatteh","فته","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","main_course","7","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_075_adf77e6a","fattoush","فتوش","international-core-150-v0.6.0","یونان","","","salad","12","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_021_7cee5181","classic-french-toast","فرنچ تست کلاسیک","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","breakfast","10","4","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1492_08a81971","ferni","فرنی","phase-one-v0.6.1","ایران","","","dessert","9","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_intl_008_df43915b","falafel","فلافل","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","main_course","11","5","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_2086_c02ef228","falafel-abadan","فلافل آبادانی","phase-one-v0.6.1","ایران","","","main","16","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_076_72b1d9d1","classic-caramel-flan","فلان کاراملی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","custard","8","6","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_055_f8fbb75e","blistered-padron-peppers","فلفل پادرون تاول‌زده","global-143-v0.3","اسپانیا","","","tapas","3","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_global_143_095_65c4e5ac","vietnamese-beef-pho","فو گوشت ویتنامی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","soup","14","5","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_011_0fce0e09","ful-medames","فول مدمس مصری","global-143-v0.3","مصر","","","stew","10","4","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (4/4)"
"garnish_recipe_global_143_138_ce0f10ba","swiss-cheese-fondue","فوندوی پنیر سوئیسی","global-143-v0.3","سوئیس","","","main_course","7","5","18","YES","RULE_PASS","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_intl_064_1aa2311f","focaccia","فوکاچا","international-core-150-v0.6.0","ایتالیا","","","bread","5","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (5/5)"
"garnish_recipe_global_143_119_e71710d8","brazilian-feijoada-black-beans","فیجوآدای برزیلی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","main_course","12","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_177_c8caf164","qottab-yazdi","قطاب یزدی","phase-one-v0.6.1","ایران","یزد","یزد","sweet","9","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_1306_a212d523","ghalieh-mahi","قلیه ماهی سیرافی","phase-one-v0.6.1","ایران","جنوب ایران","","main","12","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_1307_4401749e","ghalieh-meygoo","قلیه میگو","phase-one-v0.6.1","ایران","جنوب ایران","","main","11","6","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_129_5d8a7866","ghanbar-polo-shirazi","قنبرپلو شیرازی","phase-one-v0.6.1","ایران","فارس","شیراز","rice","10","6","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_035_10b9f67b","vietnamese-iced-coffee","قهوه سرد ویتنامی با شیر عسلی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","drink","4","4","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_112_ea1e7e26","iraqi-lamb-quzi-rice","قوزی عراقی با بره و برنج","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","main_course","12","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_2054_be491f02","gheymeh-sibzamini","قیمه سیب زمینی","phase-one-v0.6.1","ایران","","","main","12","5","16","YES","RULE_PASS","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1239_1be04a64","gheymeh-nesar","قیمه نثار","phase-one-v0.6.1","ایران","","","main","15","5","16","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (1/15) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_170_44f0d2ad","gheymeh-rizeh-esfahani","قیمه‌ریزه اصفهانی","phase-one-v0.6.1","ایران","","اصفهان","main","13","7","22","YES","RULE_PASS","PASS","0",""
"garnish_recipe_intl_082_7d443f56","larb-gai","لارب مرغ","international-core-150-v0.6.0","تایلند","","","salad","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_fa_1323_cf6bcb5c","lasagna","لازانیا","phase-one-v0.6.1","ایران","","","main","13","6","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_intl_149_71c64832","langos","لانگوش","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","main_course","8","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_045_88dbb554","lahmacun","لاهماجون","international-core-150-v0.6.0","ترکیه","","","main_course","11","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_fa_193_35a54c20","lavangi-morgh-talesh","لاوانگی مرغ تالش","phase-one-v0.6.1","ایران","گیلان","","main_course","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_global_143_109_3275e597","coconut-laksa-noodle-soup","لاکسا نارگیلی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","main_course","11","5","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_032_0bd00218","mango-cardamom-lassi","لسی انبه و هل","global-143-v0.3","هند","","","drink","6","4","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_866_9986ddf5","loobia-polo-ba-goosht","لوبیا پلو با گوشت چرخ‌کرده","phase-one-v0.6.1","ایران","","","rice","12","7","16","YES","RULE_PASS","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_121_ee99f013","peruvian-lomo-saltado","لومو سالتادوی پرویی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","main_course","11","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_048_2f232e7c","filipino-lumpia-shanghai","لومپیای فیلیپینی","global-143-v0.3","فیلیپین","","","fried_roll","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_global_143_085_cb35078b","turkish-delight-rose-pistachio","لوکوم پسته‌ای با گلاب","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","dessert","8","4","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1520_8cec648d","lemonade","لیموناد","phase-one-v0.6.1","ایران","","","beverage","4","5","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_063_ac0a3894","classic-lemonade","لیموناد کلاسیک","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","2","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_030_4f8b9a24","mint-limonana","لیمونانای نعناع","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","drink","5","4","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_034_51a63c81","yerba-mate-traditional","ماته سنتی","global-143-v0.3","آرژانتین","","","drink","2","3","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_135_6e8e303d","madeleines","مادلن","international-core-150-v0.6.0","فرانسه","","","dessert","8","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_lite_fa_043_fe50cdbf","cucumber-walnut-yogurt-dip","ماست با خیار و گردو (دیپ)","lite-food-v0.3","ایران","","","lite_food","5","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_015_d850a87c","yogurt-with-peanut-butter-and-banana","ماست با کره بادام‌زمینی و موز","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","4","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_071_ddaeef9b","quick-spinach-yogurt-side","ماست و اسفناج آماده (بورانی سرد)","lite-food-v0.3","ایران","","","lite_food","3","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_006_0ad8d5a5","yogurt-with-honey-and-cinnamon","ماست و عسل و دارچین","lite-food-v0.3","ایران","","","lite_food","3","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_114_4d182f15","mash-polo","ماش‌پلو","phase-one-v0.6.1","ایران","","","rice","8","6","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_084_87b7230c","malva-pudding-caramel-sauce","مالوا پودینگ با سس گرم","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","dessert","9","4","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_013_4bcde1bc","manti","مانتی ترکی","international-core-150-v0.6.0","چین","","","main_course","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_global_143_080_f488debf","thai-mango-sticky-rice","مانگو استیکی رایس","global-143-v0.3","تایلند","","","rice_dessert","7","6","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_intl_025_b9bdfd91","fish-and-chips","ماهی و چیپس","international-core-150-v0.6.0","بریتانیا","","","main_course","8","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_073_b02d8fd5","mapo-tofu","ماپو توفو","international-core-150-v0.6.0","چین","","","main_course","11","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_global_143_026_e631bbb6","warm-matcha-latte","ماچا لاته گرم","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","drink","4","4","18","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_064_71576bec","french-vanilla-macarons","ماکارون وانیلی فرانسوی","global-143-v0.3","فرانسه","","","cookie","9","6","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)"
"garnish_recipe_fa_1195_4b547f19","persian-makaroni","ماکارونی","phase-one-v0.6.1","ایران","","","main","10","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_060_17a8b6d3","smoky-mutabbal-eggplant-tahini","متبل بادمجان دودی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","dip","9","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_076_aee6a297","mujadara","مجدّره","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","main_course","8","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_130_95dea58b","mercimek-koftesi","مرجیمک کوفته‌سی","international-core-150-v0.6.0","ترکیه","","","side_dish","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_intl_041_cd57d47e","sweet-and-sour-chicken","مرغ ترش و شیرین","international-core-150-v0.6.0","چین","","","main_course","12","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_fa_1296_5d4fca2c","morgh-torsh-gilani","مرغ ترش گیلانی","phase-one-v0.6.1","ایران","گیلان","","main","12","6","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (10/10)"
"garnish_recipe_intl_015_bd5b6369","chicken-teriyaki","مرغ تریاکی","international-core-150-v0.6.0","ژاپن","","","main_course","8","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
