path,status,owning_agent,finding_ids,acceptance_criteria,reason_required,classification,keep_or_revert,test_coverage,risk
"apps/server/src/governance/governance-insights.service.ts","M","Optional Consumer Closure Agent","GAR-LAUNCH-007;GAR-LAUNCH-008","Frozen source belongs to the final optional-processing safety boundary and remains review-visible","Added after final implementation freeze; absent from the earlier matrix snapshot","BOUNDARY_REQUIRED","KEEP","Companion focused specs; server build; frozen full-suite differential","High: omission would hide a final security/privacy boundary change"
"apps/server/src/lifestyle/lifestyle-graph.builder.spec.ts","??","Direct Processor Runtime Gate Agent","GAR-LAUNCH-007;GAR-LAUNCH-008","Frozen companion test is retained and classified; current failures remain explicit in report 09","Added after final implementation freeze; absent from the earlier matrix snapshot","TEST_REQUIRED","KEEP","Self; frozen full-suite differential report 09","Low: test-only classification; failing assertions are not waived"
"apps/server/src/lifestyle/lifestyle-graph.builder.ts","M","Direct Processor Runtime Gate Agent","GAR-LAUNCH-007;GAR-LAUNCH-008","Frozen source belongs to the final optional-processing safety boundary and remains review-visible","Added after final implementation freeze; absent from the earlier matrix snapshot","BOUNDARY_REQUIRED","KEEP","Companion focused specs; server build; frozen full-suite differential","High: omission would hide a final security/privacy boundary change"
"apps/server/src/notifications/ine/ine.service.spec.ts","M","Optional Consumer Closure Agent","GAR-LAUNCH-007;GAR-LAUNCH-008","Frozen companion test is retained and classified; current failures remain explicit in report 09","Added after final implementation freeze; absent from the earlier matrix snapshot","TEST_REQUIRED","KEEP","Self; frozen full-suite differential report 09","Low: test-only classification; failing assertions are not waived"
"apps/server/src/notifications/ine/ine.service.ts","M","Optional Consumer Closure Agent","GAR-LAUNCH-007;GAR-LAUNCH-008","Frozen source belongs to the final optional-processing safety boundary and remains review-visible","Added after final implementation freeze; absent from the earlier matrix snapshot","BOUNDARY_REQUIRED","KEEP","Companion focused specs; server build; frozen full-suite differential","High: omission would hide a final security/privacy boundary change"
"apps/server/src/notifications/notification-scheduler.service.spec.ts","??","Optional Consumer Closure Agent","GAR-LAUNCH-007;GAR-LAUNCH-008","Frozen companion test is retained and classified; current failures remain explicit in report 09","Added after final implementation freeze; absent from the earlier matrix snapshot","TEST_REQUIRED","KEEP","Self; frozen full-suite differential report 09","Low: test-only classification; failing assertions are not waived"
"apps/server/src/notifications/notification-scheduler.service.ts","M","Optional Consumer Closure Agent","GAR-LAUNCH-007;GAR-LAUNCH-008","Frozen source belongs to the final optional-processing safety boundary and remains review-visible","Added after final implementation freeze; absent from the earlier matrix snapshot","BOUNDARY_REQUIRED","KEEP","Companion focused specs; server build; frozen full-suite differential","High: omission would hide a final security/privacy boundary change"
"apps/server/src/recommendation/diagnostics.controller.spec.ts","M","Admin Diagnostics Boundary Agent","GAR-LAUNCH-007;GAR-LAUNCH-008","Frozen companion test is retained and classified; current failures remain explicit in report 09","Added after final implementation freeze; absent from the earlier matrix snapshot","TEST_REQUIRED","KEEP","Self; frozen full-suite differential report 09","Low: test-only classification; failing assertions are not waived"
"apps/server/src/recommendation/diagnostics.controller.ts","M","Admin Diagnostics Boundary Agent","GAR-LAUNCH-007;GAR-LAUNCH-008","Frozen source belongs to the final optional-processing safety boundary and remains review-visible","Added after final implementation freeze; absent from the earlier matrix snapshot","BOUNDARY_REQUIRED","KEEP","Companion focused specs; server build; frozen full-suite differential","High: omission would hide a final security/privacy boundary change"
"apps/server/src/recommendation/diagnostics-summary.spec.ts","M","Admin Diagnostics Boundary Agent","GAR-LAUNCH-007;GAR-LAUNCH-008","Frozen companion test is retained and classified; current failures remain explicit in report 09","Added after final implementation freeze; absent from the earlier matrix snapshot","TEST_REQUIRED","KEEP","Self; frozen full-suite differential report 09","Low: test-only classification; failing assertions are not waived"
"docs/qa/release/p0-a/04_browser_two_account_evidence.md","??","Coordinator / QA","P0-A-EVIDENCE","Required frozen P0-A evidence/report is retained and classified","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Evidence artifact; cross-checked during frozen closure","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/07_admin_analytics_boundary_report.md","??","Coordinator / QA","P0-A-EVIDENCE","Required frozen P0-A evidence/report is retained and classified","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Evidence artifact; cross-checked during frozen closure","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/08_optional_processing_consumer_inventory.csv","??","Coordinator / QA","P0-A-EVIDENCE","Required frozen P0-A evidence/report is retained and classified","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Evidence artifact; cross-checked during frozen closure","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/09_full_suite_differential_report.md","??","Coordinator / QA","P0-A-EVIDENCE","Required frozen P0-A evidence/report is retained and classified","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Evidence artifact; cross-checked during frozen closure","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/09a_prerequisite_quality_blocker.md","??","Coordinator / QA","P0-A-EVIDENCE","Required frozen P0-A evidence/report is retained and classified","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Evidence artifact; cross-checked during frozen closure","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/agents/12_optional_consumer_closure.md","??","Coordinator / QA","P0-A-EVIDENCE","Required frozen P0-A evidence/report is retained and classified","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Evidence artifact; cross-checked during frozen closure","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/agents/13_direct_processor_runtime_gates.md","??","Coordinator / QA","P0-A-EVIDENCE","Required frozen P0-A evidence/report is retained and classified","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Evidence artifact; cross-checked during frozen closure","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/agents/14_server_consent_epoch_gates.md","??","Coordinator / QA","P0-A-EVIDENCE","Required frozen P0-A evidence/report is retained and classified","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Evidence artifact; cross-checked during frozen closure","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/agents/14_web_consent_race_attribution.md","??","Coordinator / QA","P0-A-EVIDENCE","Required frozen P0-A evidence/report is retained and classified","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Evidence artifact; cross-checked during frozen closure","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/agents/15_recommendation_consent_epoch.md","??","Coordinator / QA","P0-A-EVIDENCE","Required frozen P0-A evidence/report is retained and classified","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Evidence artifact; cross-checked during frozen closure","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/evidence/20260713-0112-account-b-shopping-480-viewport.png","??","Browser Two-Account QA","P0-A-EVIDENCE","Timestamped frozen browser evidence must remain linked from report 04","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Referenced by 04_browser_two_account_evidence.md","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/evidence/20260713-0113-account-b-profile-430-viewport.png","??","Browser Two-Account QA","P0-A-EVIDENCE","Timestamped frozen browser evidence must remain linked from report 04","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Referenced by 04_browser_two_account_evidence.md","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/evidence/20260713-0114-account-b-settings-360-viewport.png","??","Browser Two-Account QA","P0-A-EVIDENCE","Timestamped frozen browser evidence must remain linked from report 04","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Referenced by 04_browser_two_account_evidence.md","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/evidence/20260713-0115-account-b-favorites-390-viewport.png","??","Browser Two-Account QA","P0-A-EVIDENCE","Timestamped frozen browser evidence must remain linked from report 04","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Referenced by 04_browser_two_account_evidence.md","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/evidence/20260713-0116-withdrawal-denied-360-viewport.png","??","Browser Two-Account QA","P0-A-EVIDENCE","Timestamped frozen browser evidence must remain linked from report 04","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Referenced by 04_browser_two_account_evidence.md","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/evidence/20260713-0118-legacy-cache-cleaned-default-viewport.png","??","Browser Two-Account QA","P0-A-EVIDENCE","Timestamped frozen browser evidence must remain linked from report 04","Added after final implementation freeze; absent from the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Referenced by 04_browser_two_account_evidence.md","Low: documentation/evidence classification only"
"docs/qa/release/p0-a/03_adversarial_review.md","??","Coordinator / Adversarial QA","P0-A-EVIDENCE","Final adversarial review and frozen blocker verdict remain classified with release evidence","Added/updated during final QA freeze after the earlier matrix snapshot","REPORT_REQUIRED","KEEP","Evidence artifact; reconciled with reports 09/09a","Low: documentation-only; must not overstate PASS while branch regressions remain"
"docs/qa/release/p0-a/p0_a_safety_consent_session_isolation_v1_report.md","??","Coordinator / Release Closure","GAR-LAUNCH-004;GAR-LAUNCH-005;GAR-LAUNCH-006;GAR-LAUNCH-007;GAR-LAUNCH-008;GAR-LAUNCH-009","Final closure report must state the non-PASS verdict, all gate results, residual risks, rollback, and exact next action","Required Phase 8 deliverable created only after browser, differential, inventory, and independent adversarial evidence","REPORT_REQUIRED","KEEP","Cross-references reports 03-09a and frozen command evidence","Low documentation risk; release risk is explicitly CHANGES_REQUIRED"
"apps/server/src/consent/optional-processing-transaction-boundary.service.ts","NEW","Transaction Boundary Engineer","ADV-P0A-001","Canonical per-user transaction and User-row lock is the only allowed new production boundary module","Explicitly allowed by Gate v2 Phase 2","BOUNDARY_REQUIRED","KEEP","Dedicated PostgreSQL interleaving integration tests plus focused unit tests","High privacy/concurrency boundary"
"apps/server/src/consent/optional-processing-transaction-boundary.service.spec.ts","NEW","Transaction Boundary Engineer","ADV-P0A-001","Direct contract coverage for lock ordering runtime policy retry and rollback","Direct test for the one allowed shared boundary module","TEST_REQUIRED","KEEP","Focused Jest and disposable PostgreSQL integration lane","High because mock-only evidence is insufficient"
"apps/server/src/consent/optional-processing-transaction-boundary.integration.spec.ts","NEW","Transaction Boundary Engineer","ADV-P0A-001","Deterministic real-PostgreSQL latch tests for writer-versus-withdrawal orderings","Gate v2 explicitly requires non-mock database interleavings","TEST_REQUIRED","KEEP","Dedicated disposable local PostgreSQL database","High privacy/concurrency evidence"
"apps/server/src/test-support/p0-a-epoch-fixture.ts","NEW","Branch Regression Engineer","ADV-P0A-002","One canonical epoch-aware runtime consent provenance test factory prevents inconsistent ad-hoc mocks","Gate v2 Phase 4A explicitly requires one shared fixture","TEST_REQUIRED","KEEP","Five formerly-red recommendation suites","Medium test-contract risk"
"apps/server/src/analytics/event-producer-inventory.spec.ts","BASE_TO_CHANGE","Branch Regression Engineer","ADV-P0A-002","Branch-only analytics producer failures require a stateful userEvent create/update provenance mock","Gate v2 Phase 4B explicitly requires this frozen failure repair","TEST_REQUIRED","KEEP","Full server plus focused analytics producer suite","Medium; production provenance must not be weakened"
"docs/architecture/p0-a/optional_processing_transaction_boundary_v2.md","NEW","Transaction Boundary Engineer","ADV-P0A-001","Mandatory concurrency architecture and lock-order decision","Gate v2 Phase 2 report contract","REPORT_REQUIRED","KEEP","Cross-checked against implementation and DB tests","Low documentation risk"
"docs/architecture/p0-a/recipe_prior_provenance_decision_v1.md","NEW","Recipe-Prior Contract Reviewer","ADV-P0A-002","Mandatory explicit fail-neutral versus real provenance decision","Gate v2 Phase 4E report contract","REPORT_REQUIRED","KEEP","Recipe-prior focused tests","Low documentation risk; high activation consequence"
"docs/qa/release/p0-a/P0A_PROGRESS.md","NEW","Coordinator","P0-A-V2","Continuous phase status and blocker ledger","Gate v2 Phase 0 and 10 mandatory deliverable","REPORT_REQUIRED","KEEP","Updated after each gate","Low documentation risk"
"docs/qa/release/p0-a/10_v2_scope_and_snapshot_report.md","NEW","Coordinator","P0-A-V2","Base identity second snapshot and scope freeze evidence","Gate v2 Phase 0 mandatory deliverable","REPORT_REQUIRED","KEEP","Hash archive listing and patch numstat evidence","Low documentation risk"
"docs/qa/release/p0-a/10_v2_file_ownership.csv","NEW","Coordinator","P0-A-V2","Pre-edit no-overlap ownership contract","Gate v2 Phase 1 mandatory deliverable","REPORT_REQUIRED","KEEP","Validated for unique paths and owners","Low documentation risk"
"docs/qa/release/p0-a/11_transaction_boundary_report.md","NEW","Transaction Boundary Engineer","ADV-P0A-001","Transaction implementation and deterministic DB evidence","Gate v2 Phase 2 mandatory deliverable","REPORT_REQUIRED","KEEP","Focused and integration test ledger","High if evidence is incomplete"
"docs/qa/release/p0-a/12_signal_detector_boundary_report.md","NEW","Coordinator","ADV-P0A-003","Runtime-OFF before user discovery evidence","Gate v2 Phase 3 mandatory deliverable","REPORT_REQUIRED","KEEP","SignalDetector focused tests","Medium"
"docs/qa/release/p0-a/13_branch_regression_closure_report.md","NEW","Branch Regression Engineer","ADV-P0A-002","All 18 deterministic branch-only failure decisions and results","Gate v2 Phase 4 mandatory deliverable","REPORT_REQUIRED","KEEP","Affected suites and full server differential","High release evidence"
"docs/qa/release/p0-a/14_gap_classification.csv","NEW","Coordinator","P0-A-V2","Classify all 81 existing GAP markers without redesign","Gate v2 Phase 5 mandatory deliverable","REPORT_REQUIRED","KEEP","Zero ACTIVE_UNGATED_P0 validation","High completeness risk"
"docs/qa/release/p0-a/14_gap_classification_report.md","NEW","Coordinator","P0-A-V2","Self-contained active-gap disposition","Gate v2 Phase 5 mandatory deliverable","REPORT_REQUIRED","KEEP","Cross-check against inventory and transaction coverage","High completeness risk"
"docs/qa/release/p0-a/15_v2_full_suite_differential_report.md","NEW","Coordinator","P0-A-V2","Final clean-base versus P0-A differential twice","Gate v2 Phase 7 mandatory deliverable","REPORT_REQUIRED","KEEP","Server/web full suites builds and lint","High release evidence"
"docs/qa/release/p0-a/16_browser_race_querycache_db_evidence.md","NEW","Coordinator / Browser QA","ADV-P0A-001;GAR-LAUNCH-009","Refresh-withdrawal QueryClient viewport cache and DB residue evidence","Gate v2 Phase 8 mandatory deliverable","REPORT_REQUIRED","KEEP","Production preview and disposable local QA DB","High privacy/session evidence"
"docs/qa/release/p0-a/17_adversarial_rereview.md","NEW","Independent Adversarial Reviewer","ADV-P0A-001;ADV-P0A-002;ADV-P0A-003","Independent re-attack after implementation freeze","Gate v2 Phase 9 mandatory deliverable","REPORT_REQUIRED","KEEP","First-pass materials and attack matrix","High approval gate"
"docs/qa/release/p0-a/p0_a_atomic_consent_branch_closure_v2_report.md","NEW","Coordinator / Release Curator","P0-A-V2","Mandatory final continuation verdict and release state","Gate v2 Phase 10 mandatory deliverable","REPORT_REQUIRED","KEEP","All phase reports and exact final git state","High if verdict is overstated"
"docs/qa/release/p0-a/test_results_v2.json","NEW","Coordinator","P0-A-V2","Machine-readable command and test ledger","Gate v2 Phase 10 mandatory deliverable","REPORT_REQUIRED","KEEP","JSON parse and report reconciliation","Low documentation risk"
"docs/qa/release/p0-a/changed_files_v2.csv","NEW","Coordinator","P0-A-V2","Machine-readable v2 file delta","Gate v2 Phase 10 mandatory deliverable","REPORT_REQUIRED","KEEP","Compared with git diff and ownership table","Low documentation risk"
"docs/qa/release/p0-a/open_risks_v2.json","NEW","Coordinator","P0-A-V2","Machine-readable unresolved risk ledger","Gate v2 Phase 10 mandatory deliverable","REPORT_REQUIRED","KEEP","JSON parse and final verdict reconciliation","Low documentation risk"
"apps/server/src/recommendation/pipeline/recommendation-pipeline.service.ts","M","Coordinator","ADV-P0A-001","Carry the pre-computation joint grant epoch into served-slate persistence","Direct caller coupling discovered during active-writer closure; without it withdrawal-regrant can stamp a stale slate under a new grant","BOUNDARY_REQUIRED","KEEP","recommendation-pipeline.service.spec.ts; recommendation-counters.service.spec.ts","High if omitted: stale derived slate can survive a re-grant boundary"
"apps/server/src/recommendation/pipeline/recommendation-pipeline.service.spec.ts","M","Coordinator","ADV-P0A-001","Assert the exact observed epoch is threaded to RecommendationCounters","Direct companion test for the newly classified caller coupling","TEST_REQUIRED","KEEP","focused recommendation pipeline and counters lanes","Low test-only risk"
