recipeId,slug,titleFa,sourceGroup,cuisineOrigin,score,repairPriority,confidence,ingredientCount,stepCount,failedSections,blockers
garnish_recipe_fa_1519_9d69f5f1,garnish_recipe_fa_1519_9d69f5f1,موهیتو کلاسیک,Phase One,Iranian,32,HIGH,HIGH,4,5,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_117_be424535,garnish_recipe_global_143_117_be424535,اینجرا با دورو وات,Global 143,Foreign,73,LOW,LOW,11,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_044_051125e5,garnish_recipe_global_143_044_051125e5,بائوی بخارپز شکم‌پر,Global 143,Foreign,73,LOW,LOW,12,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_071_32ff2f21,garnish_recipe_global_143_071_32ff2f21,بانوفی پای,Global 143,Foreign,73,LOW,LOW,9,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_068_2f672fa4,garnish_recipe_global_143_068_2f672fa4,براونی شکلاتی فاجی,Global 143,Foreign,73,LOW,LOW,9,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_058_33c6e1fc,garnish_recipe_global_143_058_33c6e1fc,بشقاب آنتی‌پاستوی ایتالیایی,Global 143,Foreign,73,LOW,LOW,10,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_098_0f8fbedd,garnish_recipe_global_143_098_0f8fbedd,بولگوگی گوشت کره‌ای,Global 143,Foreign,73,LOW,LOW,10,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_042_f549dcd3,garnish_recipe_global_143_042_f549dcd3,پاجون پیازچه کره‌ای,Global 143,Foreign,73,LOW,LOW,11,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_072_62482f8c,garnish_recipe_global_143_072_62482f8c,پاولوا با خامه و میوه,Global 143,Foreign,73,LOW,LOW,9,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_065_c4cb085e,garnish_recipe_global_143_065_c4cb085e,تارت تاتن سیب,Global 143,Foreign,73,LOW,LOW,7,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_067_843321b7,garnish_recipe_global_143_067_843321b7,چیزکیک نیویورکی,Global 143,Foreign,73,LOW,LOW,10,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_094_ebb15b77,garnish_recipe_global_143_094_ebb15b77,خورش ماسامان تایلندی با مرغ,Global 143,Foreign,73,LOW,LOW,11,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_079_060db242,garnish_recipe_global_143_079_060db242,دورایاکی با خمیر لوبیا,Global 143,Foreign,73,LOW,LOW,8,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_075_83dba9bf,garnish_recipe_global_143_075_83dba9bf,زاخر تورته شکلاتی,Global 143,Foreign,73,LOW,LOW,10,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_046_b111554d,garnish_recipe_global_143_046_b111554d,ساموسای سیب‌زمینی هندی,Global 143,Foreign,73,LOW,LOW,14,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_093_bf5fab4c,garnish_recipe_global_143_093_bf5fab4c,سوشی رول خانگی با سالمون و تن,Global 143,Foreign,73,LOW,LOW,11,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_062_f288b067,garnish_recipe_global_143_062_f288b067,صدف تازه روی نیم‌پوسته,Global 143,Foreign,73,LOW,LOW,6,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_095_65c4e5ac,garnish_recipe_global_143_095_65c4e5ac,فو گوشت ویتنامی,Global 143,Foreign,73,LOW,LOW,14,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_057_6f8924e9,garnish_recipe_global_143_057_6f8924e9,کارپاچوی گوشت با روکا و پارمزان,Global 143,Foreign,73,LOW,LOW,9,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_073_99c342ec,garnish_recipe_global_143_073_99c342ec,کانولی ریکوتای سیسیلی,Global 143,Foreign,73,LOW,LOW,12,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_051_3e8df432,garnish_recipe_global_143_051_3e8df432,کسادیا پنیر,Global 143,Foreign,73,LOW,LOW,6,5,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت
garnish_recipe_global_143_070_eaf9a5f5,garnish_recipe_global_143_070_eaf9a5f5,کوکی چیپس شکلاتی,Global 143,Foreign,73,LOW,LOW,10,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_082_4a659652,garnish_recipe_global_143_082_4a659652,کونافه پنیری با شربت عطری,Global 143,Foreign,73,LOW,LOW,10,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_041_33abbd3b,garnish_recipe_global_143_041_33abbd3b,کیمچی کلم چینی,Global 143,Foreign,73,LOW,LOW,12,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_081_a178a755,garnish_recipe_global_143_081_a178a755,گلاب جامون با شربت هل و گلاب,Global 143,Foreign,73,LOW,LOW,10,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_050_8a9f951a,garnish_recipe_global_143_050_8a9f951a,گواکاموله کلاسیک,Global 143,Foreign,73,LOW,LOW,7,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_109_3275e597,garnish_recipe_global_143_109_3275e597,لاکسا نارگیلی,Global 143,Foreign,73,LOW,LOW,11,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_048_2f232e7c,garnish_recipe_global_143_048_2f232e7c,لومپیای فیلیپینی,Global 143,Foreign,73,LOW,LOW,10,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_064_71576bec,garnish_recipe_global_143_064_71576bec,ماکارون وانیلی فرانسوی,Global 143,Foreign,73,LOW,LOW,9,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_080_f488debf,garnish_recipe_global_143_080_f488debf,مانگو استیکی رایس,Global 143,Foreign,73,LOW,LOW,7,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_101_f007a227,garnish_recipe_global_143_101_f007a227,مرغ کره‌ای هندی,Global 143,Foreign,73,LOW,LOW,14,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_078_0b996a59,garnish_recipe_global_143_078_0b996a59,موچی دایفوکو با خمیر لوبیا,Global 143,Foreign,73,LOW,LOW,5,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_066_4fc69a4a,garnish_recipe_global_143_066_4fc69a4a,موس شکلات تلخ,Global 143,Foreign,73,LOW,LOW,7,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_054_5c472b48,garnish_recipe_global_143_054_5c472b48,ناچوی پنیری لایه‌ای,Global 143,Foreign,73,LOW,LOW,9,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_043_4f0736e0,garnish_recipe_global_143_043_4f0736e0,هار گائو میگوی کانتونی,Global 143,Foreign,73,LOW,LOW,11,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
