recipeId,titleFa,sourceGroup,cuisineOrigin,classification,score,repairPriority,confidence,failedSections,blockers,reason
garnish_recipe_global_143_096_0e548c27,ساندویچ بان می با گوشت و ترشی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_097_4fa8c5e5,بیبیمباپ کره‌ای با گوشت و سبزیجات,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_098_0f8fbedd,بولگوگی گوشت کره‌ای,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_099_2a8c35d1,تاکوی گوشت با سالسای تازه,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_100_da23be37,انچیلادای مرغ با سس قرمز,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_101_f007a227,مرغ کره‌ای هندی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_102_36229b49,بریانی مرغ هندی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_103_bc22d718,مرغ تیکا ماسالا,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_104_31c06413,اردک پکنی خانگی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_105_a30b590b,دامپلینگ سوپی چینی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_106_6371564f,ناسی گورنگ اندونزیایی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_107_dbd1eb92,رندانگ گوشت اندونزیایی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_108_c446d87d,آدوبوی مرغ فیلیپینی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_109_3275e597,لاکسا نارگیلی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_110_9b1cffdd,کبسه مرغ عربی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_111_f81cb103,منسف اردنی با بره و جمید,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_112_ea1e7e26,قوزی عراقی با بره و برنج,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_113_dcc8b929,کشری مصری,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_114_cc474629,تاژین مراکشی مرغ و زردآلو,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_115_0cc3ef7b,کُسکُس سبزیجات شمال آفریقا,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_116_d25d42e2,جلوف رایس غرب آفریقا,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_117_be424535,اینجرا با دورو وات,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_118_67f4b795,بانی چاو آفریقای جنوبی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_119_e71710d8,فیجوآدای برزیلی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_120_8da4e4b0,سویچه ماهی پرویی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_121_ee99f013,لومو سالتادوی پرویی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_122_fef6d7d8,آسادوی آرژانتینی با چیمی‌چوری,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_123_a69d6cde,آرپای ذرتی با پنیر و لوبیا,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_124_ce358cac,روپا ویه‌خای کوبایی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_125_d0851524,مرغ جرک جامائیکایی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_126_038964de,گامبوی مرغ و میگو,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_127_380e9b65,مک‌اندچیز کلاسیک,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_128_7b502579,چیلی کان کارنه,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_129_0a9a316a,پوتین کانادایی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_130_c4a5fa79,بیف ولینگتون کلاسیک,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_131_e8f2c6f0,کوک او ون فرانسوی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_132_32880128,بوف بورگینیون,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_133_b9eae9ad,کاسوله فرانسوی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_134_b4cc12b5,باکالائو آ براس پرتغالی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_135_2919e78e,اسپاگتی کاربونارای رومی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_136_0ebb92f9,اوسوبوکو میلانی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_137_6a99342c,شنیتسل وینی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_138_ce0f10ba,فوندوی پنیر سوئیسی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_139_91cb38b4,کلفتیکوی یونانی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_140_78d46576,کارنیاریک ترکی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_141_12664fc7,خینکالی گرجی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_142_bd27951b,پلوف ازبکی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی; generic phrase: مواد را آماده کنید,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_global_143_143_6060b21f,اسموربرود دانمارکی با شاه‌ماهی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی,"Has a major blocker (internal term leak, arrow-only/empty troubleshooting, or 3+ generic-phrase hits)."
garnish_recipe_intl_001_a95ca931,ریزوتو میلانی زعفرانی,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_003_5ed6583e,نیوکی سیب‌زمینی با سس گوجه,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_004_e65ccfe3,بروسکتا با گوجه و ریحان,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_005_1bc32e70,دامپلینگ مرغ چینی (جیائوزی),International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_006_0abe82db,مرغ کونگ پائو,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_007_34f16382,برنج سرخ‌شده با تخم‌مرغ,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_008_df43915b,فلافل,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_009_ab044ed1,تبوله,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
garnish_recipe_intl_010_0e45be4c,بابا غنوج,International Core,Foreign,NEEDS_FULL_GRIS_REPAIR,42,HIGH,MEDIUM,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: glance, whyItWorks, skills, finish, troubleshooting, keep/storage, faq"
